,Churn,tenure,Contract,Monthly,InternetService,SeniorCitizen,Partner,Dependents,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaymentMethod,Total,Cuentas_Diarias
6450,0,45,Month-to-month,84.55,Fiber optic,0,1,0,Yes,No,Yes,No,Mailed check,3713.95,2.82
6451,1,28,Month-to-month,105.7,Fiber optic,0,0,0,No,Yes,Yes,No,Electronic check,2979.5,3.52
6452,0,64,Two year,115.1,Fiber optic,0,0,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),7334.05,3.84
6453,1,48,One year,60.35,DSL,0,0,0,Yes,No,Yes,Yes,Credit card (automatic),2896.4,2.01
6454,0,68,Two year,90.2,Fiber optic,0,1,0,No,Yes,Yes,Yes,Credit card (automatic),6297.65,3.01
6455,0,6,Month-to-month,73.85,Fiber optic,0,0,0,No,No,No,No,Mailed check,401.3,2.46
6456,0,29,One year,19.1,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,529.5,0.64
6457,0,39,Two year,25.2,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,987.95,0.84
6458,0,20,Month-to-month,84.35,Fiber optic,1,0,0,No,No,No,No,Electronic check,1745.2,2.81
6459,1,3,Month-to-month,49.15,DSL,0,0,0,No,No,Yes,No,Electronic check,169.05,1.64
6460,0,52,Month-to-month,59.45,DSL,0,0,0,No,No,Yes,No,Electronic check,3043.7,1.98
6461,0,71,Two year,116.25,Fiber optic,0,1,0,Yes,Yes,Yes,Yes,Electronic check,8564.75,3.88
6462,0,41,One year,79.85,DSL,0,0,0,Yes,No,Yes,Yes,Bank transfer (automatic),3320.75,2.66
6463,0,69,Two year,39.1,DSL,0,1,1,Yes,No,Yes,Yes,Mailed check,2779.5,1.3
6464,0,68,Two year,84.4,Fiber optic,0,1,1,No,Yes,Yes,No,Credit card (automatic),5746.75,2.81
6465,0,20,One year,54.0,DSL,1,0,0,Yes,No,No,Yes,Mailed check,1055.9,1.8
6466,1,7,Month-to-month,101.95,Fiber optic,1,1,0,No,No,Yes,No,Electronic check,700.85,3.4
6467,0,35,One year,20.6,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),754.0,0.69
6468,0,17,One year,19.9,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),329.75,0.66
6469,0,1,Month-to-month,49.55,DSL,0,0,0,Yes,No,No,No,Bank transfer (automatic),49.55,1.65
6470,0,7,Month-to-month,44.25,DSL,0,1,0,No,No,No,No,Mailed check,313.45,1.48
6471,0,62,One year,115.05,Fiber optic,0,0,0,Yes,Yes,Yes,Yes,Credit card (automatic),7133.45,3.84
6472,0,1,Month-to-month,25.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,25.0,0.83
6473,0,44,Two year,19.9,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,868.1,0.66
6474,0,39,One year,35.55,DSL,0,0,0,No,No,Yes,Yes,Mailed check,1309.15,1.18
6475,1,12,Month-to-month,29.2,DSL,0,1,1,No,Yes,No,No,Mailed check,309.1,0.97
6476,0,72,Two year,109.2,Fiber optic,0,1,1,No,Yes,Yes,Yes,Bank transfer (automatic),7711.45,3.64
6477,0,47,One year,20.05,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,951.55,0.67
6478,0,15,Month-to-month,101.75,Fiber optic,0,1,0,Yes,No,Yes,No,Electronic check,1669.4,3.39
6479,0,2,Month-to-month,55.3,DSL,0,0,1,No,No,No,No,Electronic check,108.65,1.84
6480,0,54,Month-to-month,24.95,DSL,1,1,0,No,No,No,No,Bank transfer (automatic),1364.75,0.83
6481,0,69,One year,95.65,Fiber optic,0,1,0,No,Yes,No,No,Credit card (automatic),6744.2,3.19
6482,0,72,Two year,65.6,DSL,0,0,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),4566.5,2.19
6483,0,21,Two year,20.85,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),435.25,0.7
6484,0,3,One year,21.2,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,52.05,0.71
6485,0,46,One year,95.65,Fiber optic,0,0,0,Yes,Yes,Yes,No,Credit card (automatic),4664.2,3.19
6486,0,34,Month-to-month,71.55,Fiber optic,1,1,0,No,No,No,No,Credit card (automatic),2427.35,2.38
6487,1,31,Month-to-month,93.8,Fiber optic,0,1,0,No,Yes,Yes,No,Electronic check,3019.5,3.13
6488,0,72,Two year,107.7,Fiber optic,0,1,1,Yes,Yes,No,Yes,Credit card (automatic),7919.8,3.59
6489,0,37,Two year,19.85,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,784.25,0.66
6490,0,60,Two year,19.65,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1161.75,0.65
6491,1,44,Month-to-month,30.35,DSL,1,1,0,No,Yes,No,No,Electronic check,1359.7,1.01
6492,0,62,One year,110.75,Fiber optic,1,0,0,No,Yes,Yes,Yes,Bank transfer (automatic),7053.35,3.69
6494,1,25,Month-to-month,89.7,Fiber optic,1,0,0,No,Yes,No,No,Electronic check,2187.55,2.99
6495,0,42,Two year,19.35,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,867.3,0.64
6496,0,25,Two year,99.3,Fiber optic,0,0,0,No,No,Yes,Yes,Bank transfer (automatic),2513.5,3.31
6497,0,18,Month-to-month,55.95,DSL,0,1,1,No,No,No,No,Mailed check,1082.8,1.86
6498,1,9,Month-to-month,83.3,Fiber optic,0,0,0,No,No,No,No,Electronic check,803.3,2.78
6499,0,68,One year,76.75,DSL,0,0,0,Yes,Yes,Yes,No,Credit card (automatic),5233.25,2.56
6502,1,1,Month-to-month,84.6,Fiber optic,0,0,0,Yes,No,No,No,Mailed check,84.6,2.82
6503,1,47,Month-to-month,106.4,Fiber optic,0,0,0,No,Yes,Yes,No,Electronic check,5127.95,3.55
6505,0,12,Month-to-month,20.45,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,255.35,0.68
6506,1,2,Month-to-month,79.65,Fiber optic,0,0,0,No,No,No,No,Mailed check,152.7,2.66
6507,0,15,Month-to-month,19.45,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),340.85,0.65
6508,1,1,Month-to-month,78.65,Fiber optic,0,0,1,No,No,No,No,Electronic check,78.65,2.62
6509,1,51,One year,94.8,Fiber optic,0,0,0,Yes,Yes,No,No,Electronic check,4837.6,3.16
6510,0,63,Two year,25.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,1573.05,0.84
6511,0,32,One year,94.8,Fiber optic,0,1,1,Yes,Yes,Yes,No,Mailed check,3131.55,3.16
6512,1,29,Month-to-month,98.6,Fiber optic,0,0,0,No,No,Yes,No,Credit card (automatic),2933.2,3.29
6513,0,1,Month-to-month,44.95,DSL,0,0,0,No,No,No,No,Mailed check,44.95,1.5
6514,0,41,One year,104.45,Fiber optic,0,1,0,Yes,Yes,Yes,No,Bank transfer (automatic),4162.05,3.48
6516,0,50,Two year,20.15,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),970.85,0.67
6517,0,56,One year,24.3,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Electronic check,1261.7,0.81
6518,0,57,One year,95.0,Fiber optic,0,1,1,No,Yes,No,No,Electronic check,5535.8,3.17
6519,0,3,Month-to-month,55.9,DSL,0,0,1,Yes,No,Yes,No,Mailed check,157.55,1.86
6520,0,22,Month-to-month,20.55,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Electronic check,469.85,0.68
6521,0,36,Two year,25.1,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),930.95,0.84
6522,0,22,One year,20.75,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),452.35,0.69
6523,0,70,Two year,19.45,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1303.5,0.65
6524,0,14,Month-to-month,50.45,DSL,0,0,0,No,Yes,No,No,Electronic check,765.45,1.68
6525,0,18,One year,19.65,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,411.25,0.65
6526,0,23,One year,73.75,DSL,0,0,0,No,No,No,Yes,Mailed check,1756.6,2.46
6527,1,7,Month-to-month,84.55,Fiber optic,1,1,0,No,No,No,No,Electronic check,646.85,2.82
6528,0,1,Month-to-month,20.15,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.15,0.67
6529,0,71,Two year,116.1,Fiber optic,0,1,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),8310.55,3.87
6530,1,4,Month-to-month,56.5,DSL,0,1,1,No,Yes,No,Yes,Mailed check,235.1,1.88
6532,0,64,One year,102.1,Fiber optic,1,0,0,No,No,Yes,Yes,Electronic check,6688.1,3.4
6533,0,35,Month-to-month,62.1,DSL,0,0,0,No,No,Yes,No,Electronic check,2096.1,2.07
6534,0,11,Month-to-month,78.0,Fiber optic,0,0,1,No,No,Yes,No,Mailed check,851.8,2.6
6535,0,27,One year,100.5,Fiber optic,0,0,0,No,No,Yes,No,Bank transfer (automatic),2673.45,3.35
6536,0,64,Two year,105.25,Fiber optic,0,1,0,No,Yes,No,Yes,Electronic check,6823.4,3.51
6537,0,71,Two year,118.65,Fiber optic,0,0,0,Yes,Yes,Yes,Yes,Electronic check,8477.6,3.96
6538,0,1,One year,74.1,DSL,0,0,0,No,No,Yes,Yes,Credit card (automatic),74.1,2.47
6539,1,34,Month-to-month,79.6,Fiber optic,1,1,1,No,Yes,No,No,Mailed check,2718.3,2.65
6540,0,69,Two year,66.9,DSL,0,0,0,Yes,Yes,No,Yes,Mailed check,4577.9,2.23
6541,0,9,Month-to-month,69.05,Fiber optic,0,0,0,No,No,No,No,Electronic check,651.5,2.3
6542,0,1,Month-to-month,18.85,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Electronic check,18.85,0.63
6543,1,1,Month-to-month,50.35,DSL,0,1,0,No,No,Yes,No,Electronic check,50.35,1.68
6544,0,21,Month-to-month,61.65,DSL,0,0,0,No,No,Yes,No,Mailed check,1393.6,2.06
6545,0,13,Month-to-month,56.0,DSL,0,0,1,Yes,Yes,No,No,Electronic check,764.55,1.87
6546,0,7,Month-to-month,69.15,Fiber optic,0,0,0,No,No,No,No,Bank transfer (automatic),488.65,2.31
6547,1,3,Month-to-month,25.25,DSL,0,0,0,No,No,No,No,Electronic check,58.9,0.84
6548,0,57,One year,53.5,DSL,1,0,0,No,No,Yes,Yes,Electronic check,3035.8,1.78
6549,1,11,Month-to-month,89.7,Fiber optic,1,0,0,No,No,No,No,Bank transfer (automatic),1047.7,2.99
6550,0,19,Two year,20.15,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,387.7,0.67
6551,0,72,One year,105.75,Fiber optic,1,1,0,No,Yes,Yes,No,Credit card (automatic),7629.85,3.52
6552,0,45,Two year,84.35,DSL,0,1,1,Yes,Yes,Yes,Yes,Mailed check,3858.05,2.81
6553,0,60,Two year,49.45,DSL,1,1,0,No,Yes,No,No,Credit card (automatic),2907.55,1.65
6554,0,42,Month-to-month,79.9,Fiber optic,0,0,0,No,No,Yes,No,Electronic check,3313.4,2.66
6555,0,48,Month-to-month,45.55,DSL,0,0,1,No,Yes,Yes,No,Credit card (automatic),2108.35,1.52
6556,0,55,Two year,64.75,DSL,0,0,0,No,Yes,Yes,No,Mailed check,3617.1,2.16
6557,1,1,Month-to-month,79.55,Fiber optic,0,0,0,No,No,No,No,Electronic check,79.55,2.65
6558,1,6,Month-to-month,93.55,Fiber optic,0,0,0,No,No,No,No,Bank transfer (automatic),536.4,3.12
6559,1,9,Month-to-month,18.95,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,185.6,0.63
6560,0,9,Month-to-month,40.75,DSL,0,0,0,No,Yes,No,No,Electronic check,359.4,1.36
6561,1,5,Month-to-month,50.35,DSL,1,0,0,No,No,Yes,No,Electronic check,237.25,1.68
6562,0,43,Two year,78.8,DSL,0,1,0,Yes,No,Yes,Yes,Electronic check,3460.3,2.63
6563,0,7,Month-to-month,25.05,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),152.95,0.84
6564,0,71,Two year,100.2,Fiber optic,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),7209.0,3.34
6565,0,32,Month-to-month,79.3,Fiber optic,1,1,0,No,No,Yes,No,Mailed check,2570.0,2.64
6566,0,8,Two year,20.85,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,161.65,0.7
6567,0,72,Two year,108.2,Fiber optic,0,1,0,No,Yes,Yes,Yes,Electronic check,7840.6,3.61
6568,1,12,One year,74.05,DSL,0,0,0,No,No,No,Yes,Mailed check,872.65,2.47
6569,0,51,One year,107.45,Fiber optic,0,0,0,Yes,Yes,Yes,No,Bank transfer (automatic),5680.9,3.58
6570,1,39,Month-to-month,48.95,DSL,0,0,0,Yes,Yes,No,Yes,Credit card (automatic),1880.85,1.63
6571,0,3,Month-to-month,19.1,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,53.05,0.64
6572,0,26,One year,75.5,Fiber optic,0,0,0,No,Yes,No,No,Bank transfer (automatic),2018.1,2.52
6573,0,35,Month-to-month,20.75,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),739.9,0.69
6574,0,27,Month-to-month,19.15,No,0,0,1,No internet service,No internet service,No internet service,No internet service,Mailed check,537.35,0.64
6575,1,3,Month-to-month,69.35,DSL,0,0,0,No,No,No,Yes,Electronic check,191.35,2.31
6576,0,2,Month-to-month,81.5,Fiber optic,1,0,0,No,No,No,No,Mailed check,162.55,2.72
6577,1,18,Month-to-month,90.7,Fiber optic,0,0,0,No,No,Yes,No,Credit card (automatic),1597.25,3.02
6578,0,26,One year,61.55,DSL,0,0,0,Yes,Yes,No,No,Electronic check,1581.95,2.05
6579,0,65,Month-to-month,109.4,Fiber optic,1,1,0,Yes,Yes,Yes,No,Credit card (automatic),7227.45,3.65
6580,0,41,Month-to-month,89.2,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,3645.75,2.97
6581,1,67,Two year,116.2,Fiber optic,0,0,0,Yes,Yes,Yes,Yes,Credit card (automatic),7752.3,3.87
6582,0,22,Month-to-month,88.75,Fiber optic,0,1,1,No,No,Yes,No,Electronic check,1885.15,2.96
6583,0,64,One year,65.8,DSL,0,1,1,Yes,No,No,Yes,Mailed check,4068.0,2.19
6584,1,27,Month-to-month,30.75,DSL,1,1,0,Yes,No,No,No,Credit card (automatic),805.1,1.02
6585,1,3,Month-to-month,96.6,Fiber optic,0,0,0,No,No,No,No,Electronic check,291.9,3.22
6586,1,1,Month-to-month,50.55,DSL,1,0,0,No,No,No,No,Mailed check,50.55,1.68
6587,0,65,Month-to-month,94.4,Fiber optic,1,1,0,Yes,Yes,Yes,No,Electronic check,6126.15,3.15
6588,0,24,Month-to-month,94.6,Fiber optic,0,0,0,Yes,No,No,No,Electronic check,2283.15,3.15
6589,0,51,One year,56.4,DSL,0,0,0,No,Yes,Yes,No,Credit card (automatic),2928.5,1.88
6590,1,13,Month-to-month,95.25,Fiber optic,1,1,0,No,No,No,No,Electronic check,1233.65,3.18
6591,1,61,Month-to-month,19.4,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,1182.55,0.65
6592,0,72,Two year,78.85,DSL,0,1,0,Yes,Yes,Yes,Yes,Bank transfer (automatic),5763.15,2.63
6593,0,69,One year,26.3,No,0,1,0,No internet service,No internet service,No internet service,No internet service,Electronic check,1763.55,0.88
6594,0,44,One year,20.6,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),926.0,0.69
6595,0,70,One year,26.05,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),1856.4,0.87
6596,0,40,Two year,20.15,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),777.35,0.67
6597,0,61,Two year,75.35,DSL,0,1,0,Yes,No,Yes,Yes,Credit card (automatic),4729.3,2.51
6598,0,23,Month-to-month,59.95,DSL,0,1,0,Yes,No,No,No,Bank transfer (automatic),1406.0,2.0
6599,0,72,Two year,110.15,Fiber optic,0,1,0,Yes,No,Yes,Yes,Credit card (automatic),7881.2,3.67
6600,0,62,Two year,86.1,DSL,0,1,1,Yes,Yes,Yes,Yes,Electronic check,5215.25,2.87
6601,0,50,Month-to-month,39.45,DSL,0,1,1,Yes,No,No,No,Credit card (automatic),2021.35,1.32
6602,0,64,Two year,102.1,Fiber optic,1,1,0,No,No,Yes,Yes,Electronic check,6538.45,3.4
6604,0,47,Month-to-month,100.75,Fiber optic,0,0,0,Yes,Yes,No,Yes,Mailed check,4669.2,3.36
6605,1,54,Month-to-month,111.1,Fiber optic,0,0,0,No,Yes,Yes,Yes,Electronic check,6014.85,3.7
6606,0,47,Two year,20.25,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),873.4,0.68
6607,0,58,Two year,20.8,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,1212.25,0.69
6608,0,34,One year,77.2,DSL,0,1,1,No,No,Yes,No,Bank transfer (automatic),2753.8,2.57
6609,0,60,Two year,25.0,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,1505.05,0.83
6610,0,12,Month-to-month,58.35,DSL,0,1,1,No,No,Yes,No,Credit card (automatic),740.55,1.94
6611,1,68,Month-to-month,105.3,Fiber optic,1,1,0,No,Yes,Yes,No,Electronic check,7299.65,3.51
6612,0,64,Two year,69.25,DSL,0,1,1,Yes,No,Yes,Yes,Mailed check,4447.75,2.31
6613,0,22,Month-to-month,24.85,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),493.4,0.83
6614,0,11,Month-to-month,94.2,Fiber optic,0,0,0,No,Yes,Yes,Yes,Electronic check,999.9,3.14
6615,0,15,Month-to-month,100.15,Fiber optic,0,0,0,No,Yes,No,No,Electronic check,1415.0,3.34
6616,1,5,Month-to-month,81.0,Fiber optic,0,0,0,No,No,No,No,Credit card (automatic),389.6,2.7
6617,0,14,Month-to-month,48.8,DSL,0,1,0,No,No,No,Yes,Bank transfer (automatic),664.4,1.63
6618,0,23,Month-to-month,54.4,DSL,0,0,0,Yes,No,No,No,Electronic check,1249.25,1.81
6619,1,50,One year,108.55,Fiber optic,0,1,0,Yes,Yes,No,Yes,Electronic check,5610.7,3.62
6620,0,2,Month-to-month,19.4,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,50.6,0.65
6621,1,17,Month-to-month,85.45,Fiber optic,0,1,1,No,No,No,No,Electronic check,1451.6,2.85
6622,0,59,Two year,54.15,DSL,0,0,0,No,No,Yes,No,Credit card (automatic),3116.15,1.8
6623,0,1,Month-to-month,19.75,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Electronic check,19.75,0.66
6624,1,15,Month-to-month,55.7,DSL,0,0,0,Yes,No,No,No,Mailed check,899.8,1.86
6625,0,61,One year,79.8,DSL,0,1,0,No,Yes,Yes,No,Electronic check,4914.8,2.66
6626,0,1,Month-to-month,53.55,DSL,0,1,0,Yes,Yes,No,No,Mailed check,53.55,1.78
6627,0,10,Two year,26.1,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),225.55,0.87
6628,0,69,Two year,82.45,DSL,0,0,0,Yes,No,Yes,Yes,Credit card (automatic),5555.3,2.75
6629,0,35,Month-to-month,70.55,Fiber optic,1,0,0,No,No,No,No,Electronic check,2419.0,2.35
6630,0,48,One year,65.65,DSL,0,1,0,No,Yes,Yes,No,Electronic check,3094.65,2.19
6631,0,72,Two year,81.0,DSL,0,1,1,Yes,Yes,Yes,Yes,Credit card (automatic),5750.0,2.7
6632,0,62,One year,96.1,Fiber optic,0,1,0,Yes,Yes,No,No,Electronic check,6001.45,3.2
6633,0,40,Month-to-month,51.1,DSL,0,0,0,No,No,No,Yes,Electronic check,2092.9,1.7
6634,1,1,Month-to-month,45.7,DSL,0,0,0,No,No,No,No,Mailed check,45.7,1.52
6635,0,16,Month-to-month,85.05,Fiber optic,1,1,0,No,No,No,No,Credit card (automatic),1391.15,2.84
6636,0,1,Month-to-month,20.3,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Mailed check,20.3,0.68
6637,1,1,Month-to-month,85.45,Fiber optic,0,0,0,No,No,No,No,Mailed check,85.45,2.85
6638,0,72,Two year,114.0,Fiber optic,0,1,1,Yes,Yes,Yes,Yes,Electronic check,8093.15,3.8
6639,0,44,One year,59.85,DSL,0,1,0,Yes,Yes,No,Yes,Bank transfer (automatic),2603.95,2.0
6640,0,59,Two year,95.8,Fiber optic,0,0,0,No,No,Yes,No,Electronic check,5655.45,3.19
6641,0,18,Month-to-month,103.6,Fiber optic,1,0,0,No,Yes,No,Yes,Credit card (automatic),1806.35,3.45
6642,0,23,Month-to-month,98.7,Fiber optic,0,0,0,No,Yes,No,No,Credit card (automatic),2249.1,3.29
6643,1,7,Month-to-month,89.5,Fiber optic,1,1,0,No,No,No,No,Electronic check,676.7,2.98
6644,0,51,One year,86.35,Fiber optic,0,0,0,Yes,No,No,No,Mailed check,4267.15,2.88
6645,0,64,Two year,19.7,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),1274.05,0.66
6646,0,69,Two year,84.7,DSL,0,1,0,Yes,Yes,Yes,Yes,Mailed check,5878.9,2.82
6647,1,1,Month-to-month,24.45,DSL,0,0,0,No,No,No,No,Mailed check,24.45,0.82
6648,0,2,Month-to-month,19.2,No,1,0,0,No internet service,No internet service,No internet service,No internet service,Electronic check,37.2,0.64
6649,0,35,Month-to-month,106.9,Fiber optic,0,1,1,Yes,No,Yes,Yes,Electronic check,3756.45,3.56
6650,0,26,One year,78.95,Fiber optic,0,1,1,No,No,No,No,Bank transfer (automatic),2034.25,2.63
6651,0,26,One year,47.85,DSL,0,1,0,Yes,Yes,Yes,No,Bank transfer (automatic),1190.5,1.6
6652,1,49,One year,100.45,Fiber optic,0,1,1,No,Yes,No,No,Mailed check,4941.8,3.35
6653,0,68,Two year,79.6,DSL,0,1,0,Yes,Yes,No,Yes,Bank transfer (automatic),5515.8,2.65
6654,0,44,Month-to-month,68.85,Fiber optic,0,0,0,No,No,No,No,Credit card (automatic),2958.95,2.3
6655,0,29,Month-to-month,19.35,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),601.6,0.64
6656,0,24,Month-to-month,55.15,DSL,0,1,1,Yes,No,No,Yes,Electronic check,1319.85,1.84
6657,0,14,Month-to-month,25.55,No,0,1,1,No internet service,No internet service,No internet service,No internet service,Mailed check,372.45,0.85
6658,0,56,One year,52.7,DSL,0,0,0,Yes,No,Yes,No,Mailed check,3019.7,1.76
6659,0,6,Two year,19.65,No,0,0,0,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),116.85,0.65
